0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,Emotion
-171.56549072265625,125.54739379882812,-9.674956321716309,24.64842987060547,14.43500804901123,-5.135542392730713,-9.597646713256836,-12.427287101745605,-28.499622344970703,-9.909323692321777,-0.9193469882011414,-9.623828887939453,1.9883044958114624,-10.717816352844238,-1.4621115922927856,-0.18436431884765625,-11.645384788513184,-5.482301712036133,-4.162445068359375,-2.907777786254883,-14.961097717285156,-2.0386576652526855,-5.99992561340332,-11.459427833557129,-4.788781642913818,-2.6687803268432617,-12.179100036621094,-0.03382626175880432,-5.764124393463135,-0.33825427293777466,-5.473735809326172,-5.468944549560547,-6.361139297485352,-4.343704700469971,-7.89648962020874,-4.0833048820495605,-2.699432134628296,-4.493842601776123,-8.20547103881836,-3.424269914627075,72.10462951660156,56.97614669799805,20.90070915222168,27.998903274536133,24.723947525024414,17.72969627380371,13.693851470947266,11.558759689331055,13.600663185119629,9.768677711486816,12.98144245147705,12.282371520996094,14.843026161193848,7.546468257904053,9.633685111999512,4.268217086791992,10.927350997924805,6.768792629241943,8.603719711303711,4.578005790710449,7.3596296310424805,5.4157867431640625,5.448849201202393,7.321249485015869,5.3980889320373535,4.468129634857178,7.2172932624816895,4.181839942932129,4.080218315124512,4.3320088386535645,4.937195301055908,6.039933681488037,5.041996002197266,5.173227787017822,3.521759033203125,4.571569919586182,3.549246311187744,4.682574272155762,4.100437164306641,3.3878118991851807,0.6417563557624817,0.6925261616706848,0.6851012110710144,0.6505157947540283,0.650652289390564,0.597672164440155,0.566115140914917,0.6171694397926331,0.669518232345581,0.6884781718254089,0.6543605923652649,0.625869631767273,0.17999771237373352,0.21879146993160248,0.20331737399101257,0.2163393646478653,0.2137928456068039,0.22891834378242493,0.2008262574672699,0.21349427103996277,0.22503378987312317,0.22204627096652985,0.17099112272262573,0.19375847280025482,25.04322500225871,11.33328467122941,16.720469366221653,16.377530461963797,16.831287856137866,20.941502300636895,46.200876437839426,5.888470758188719,4.939348434535872,4.941107872873541,4.265805059261944,3.0041175943809275,4.658950746126056,6.224221092669185,-0.014623695687654481,0.009248949303416564,-0.10436680304400418,0.010105820180012586,0.0011554714686633585,0.028047134353104918,0.0646990682594927,0.06774871869786304,0.09926931130691934,0.12911895003763477,0.04227837811717721,0.04063216864090173,0.13448241353034973,0.07229682058095932,0.08519665948275862,0.0657135615719297,neutral
-182.68504333496094,116.30270385742188,-7.825342655181885,29.09902000427246,13.977191925048828,-7.079820156097412,-8.166740417480469,-14.216774940490723,-28.183738708496094,-6.398923873901367,-1.5755648612976074,-8.683527946472168,-0.4394499659538269,-11.088369369506836,-2.0432381629943848,-0.25910240411758423,-12.303746223449707,-3.4149253368377686,-6.681909084320068,-0.33771640062332153,-14.654369354248047,-2.766831398010254,-5.322521686553955,-12.712329864501953,-3.124466896057129,-4.53960657119751,-12.708422660827637,1.8470656871795654,-6.223724365234375,-1.246769666671753,-3.9889976978302,-6.3980793952941895,-4.803704738616943,-5.945187091827393,-7.54527473449707,-2.8734261989593506,-3.4730374813079834,-7.637078762054443,-7.276065826416016,-4.888914108276367,71.56771850585938,56.87568664550781,21.139812469482422,22.78849983215332,25.127002716064453,15.352792739868164,13.487631797790527,13.324662208557129,14.782190322875977,9.910669326782227,13.035715103149414,12.125894546508789,14.00652027130127,6.567680358886719,9.880990028381348,6.551079750061035,10.565918922424316,6.607629776000977,7.619873523712158,6.057131767272949,8.325896263122559,5.249540328979492,5.774684429168701,7.120862007141113,5.283063888549805,5.0126166343688965,5.296168327331543,3.527376413345337,3.9487857818603516,4.800673007965088,6.202050685882568,5.84213924407959,4.002066135406494,5.437511444091797,4.712518692016602,4.389208793640137,3.4341001510620117,4.351743221282959,2.83388352394104,4.873958110809326,0.6418817639350891,0.6675026416778564,0.6328171491622925,0.5872899293899536,0.5964336395263672,0.588304877281189,0.546355128288269,0.6157458424568176,0.6695720553398132,0.6909477710723877,0.6657029986381531,0.6023584604263306,0.20829352736473083,0.22164790332317352,0.22756822407245636,0.22082018852233887,0.24169319868087769,0.2255772054195404,0.18178854882717133,0.22789491713047028,0.19631457328796387,0.21716618537902832,0.19896000623703003,0.19206538796424866,26.243480824927385,11.494130715781122,17.563807530799295,17.361859933682247,16.59343430874898,20.943177357460726,45.15835163514762,7.407050140296117,4.648690991060242,5.542094165083094,4.621400337675631,2.9842701326166527,4.376387559017929,6.7368609457163,-0.05486082102702191,0.013295389572591083,-0.14315185335985725,-0.022335943355525523,0.016985412138918396,-0.010868024104669381,0.056639444474081736,0.07800912065386681,0.09604224625041745,0.15059903245671197,0.05673425383770682,0.03362165114281631,0.12399511784315109,0.0682716891169548,0.07902707891949153,0.05827812496442883,neutral
-195.30111694335938,124.03882598876953,-6.4387359619140625,27.357561111450195,6.484825611114502,-2.441443920135498,-8.43991470336914,-14.846803665161133,-25.88882827758789,-10.471822738647461,-0.9175912737846375,-8.635093688964844,3.142920970916748,-9.226622581481934,-5.851591110229492,1.3131921291351318,-12.547526359558105,-7.868335723876953,-0.43819743394851685,-1.0581740140914917,-13.920544624328613,-2.9923884868621826,-5.055761814117432,-8.616037368774414,-3.9009180068969727,-1.008540153503418,-10.414435386657715,-1.3969334363937378,-6.049604415893555,-1.3563750982284546,-4.419734477996826,-4.8263750076293945,-5.563116073608398,-4.57283353805542,-6.714552402496338,-4.924556732177734,-2.67503023147583,-6.137993812561035,-7.68944787979126,-4.774362087249756,78.46979522705078,67.25043487548828,31.049335479736328,23.979211807250977,25.02644920349121,21.622167587280273,12.069256782531738,15.620726585388184,15.330771446228027,10.320002555847168,14.23615550994873,9.892620086669922,15.224806785583496,6.9924774169921875,9.695161819458008,7.343016147613525,8.583876609802246,6.51261568069458,8.377533912658691,5.554586887359619,6.956817626953125,6.086827754974365,5.8760175704956055,6.127152919769287,5.392190456390381,5.1881818771362305,6.112038612365723,6.222644805908203,3.93330717086792,5.871761798858643,4.162405014038086,4.239400863647461,4.215407371520996,5.44708251953125,3.8936331272125244,3.9118545055389404,3.9420511722564697,4.565161228179932,3.6640655994415283,4.305148601531982,0.6660196185112,0.7126026153564453,0.6909854412078857,0.6797775030136108,0.6532146334648132,0.5413225889205933,0.5172683000564575,0.6051885485649109,0.671881377696991,0.6538913249969482,0.5713607668876648,0.5834997296333313,0.2000003606081009,0.21653856337070465,0.20423676073551178,0.22346293926239014,0.2038654386997223,0.20080028474330902,0.21091732382774353,0.22683924436569214,0.2263064831495285,0.23200492560863495,0.20753535628318787,0.20553424954414368,25.91974024880506,12.163981263591229,17.5231816525285,17.00337633815109,16.671612588011904,21.125147180408103,45.36398210602756,6.481935012250521,4.7006040740320065,4.696767096230842,3.951769350947586,2.8680255710882174,4.170286746963503,6.723429132251147,-0.030163273594414605,0.0076459927400078145,-0.06546122772651303,0.1404987081788989,-0.0039344943201369146,0.04880964161691676,0.09088097403863601,0.05538616856477558,0.1410646035682481,0.10597978120735611,0.04123245401005279,0.03589526953193543,0.11582981050014496,0.06865047663450241,0.09400255926724138,0.09524027939034413,neutral
-197.64674377441406,114.61186981201172,-0.16048912703990936,28.123050689697266,9.483884811401367,0.48143303394317627,-8.06010913848877,-17.652515411376953,-24.048738479614258,-8.849401473999023,-0.8199130892753601,-7.523239612579346,-1.3641518354415894,-9.375458717346191,-5.397610664367676,2.886167287826538,-12.448626518249512,-6.849327564239502,-1.517844319343567,-2.0396759510040283,-11.921916007995605,-4.296418190002441,-3.9873714447021484,-8.303034782409668,-6.213471412658691,-2.876462936401367,-11.48740005493164,-1.4716918468475342,-6.676264762878418,-0.030343111604452133,-6.8116559982299805,-5.3702287673950195,-6.639891147613525,-5.885209560394287,-7.006787300109863,-3.2811264991760254,-2.399199962615967,-5.716874122619629,-7.6104936599731445,-7.404664516448975,81.78301239013672,65.4769287109375,29.301231384277344,25.985708236694336,25.01495361328125,18.17331886291504,10.278913497924805,17.508832931518555,13.421073913574219,10.504134178161621,12.59659194946289,9.550348281860352,11.115530967712402,6.971790313720703,8.346583366394043,6.616623878479004,10.39697265625,5.914306640625,8.131698608398438,7.692563533782959,7.560815334320068,6.074405193328857,5.283278942108154,5.357056617736816,4.809780597686768,5.092545032501221,5.778292655944824,5.490504264831543,5.258334159851074,5.08995246887207,4.670203685760498,5.005743980407715,6.375110626220703,5.513707637786865,3.676304340362549,4.376827716827393,3.55499005317688,3.580045700073242,4.170598983764648,4.2656731605529785,0.6751919388771057,0.6228994131088257,0.5990035533905029,0.6327810883522034,0.6121673583984375,0.5765330195426941,0.6079146265983582,0.6909087300300598,0.6939200758934021,0.6360515356063843,0.6147680878639221,0.6275995373725891,0.22359494864940643,0.18218044936656952,0.20239068567752838,0.21362873911857605,0.18854057788848877,0.18568667769432068,0.19669976830482483,0.24220408499240875,0.24286289513111115,0.1874465048313141,0.21176467835903168,0.16188548505306244,26.806191921356895,11.020087649761765,17.289822210409127,17.28263526920123,16.61846096617146,19.459338886476566,44.47329460206185,6.006636138375084,4.5209435262334585,4.2872968919739565,4.2424197572548,2.6637267830398,4.355269232154859,6.220372625256944,-0.06726105004709318,0.035002405592322906,-0.04567836142060485,0.05665997637605066,0.004699980176602861,0.03246026350693277,0.06944683171437556,0.08247658942717728,0.08691530054822118,0.19746796038360998,0.044153934167305314,0.041239841091517807,0.10486368834972382,0.06656578183174133,0.09875710227272727,0.10364005850330534,neutral
-165.33694458007812,121.72799682617188,-13.822415351867676,24.18353271484375,5.127773761749268,-9.200847625732422,-13.457959175109863,-13.009756088256836,-24.655460357666016,-7.727266311645508,-4.996354579925537,-15.707074165344238,1.813926100730896,-10.864914894104004,-6.928806781768799,3.1090199947357178,-17.70665168762207,-6.141622543334961,-5.83168363571167,-5.872359752655029,-12.661619186401367,-0.0014742841012775898,-6.213537216186523,-9.878935813903809,-5.881105899810791,-4.442777156829834,-11.637839317321777,-0.15129509568214417,-9.028266906738281,-2.1437430381774902,-5.822856426239014,-5.4348578453063965,-5.419612884521484,-7.557821750640869,-8.345550537109375,-4.876863956451416,-6.0412187576293945,-2.3978495597839355,-4.5987982749938965,-1.38284170627594,69.12799072265625,57.34652328491211,28.770294189453125,27.12282371520996,26.617734909057617,20.944738388061523,14.391325950622559,14.57213020324707,16.93738555908203,13.191858291625977,14.700061798095703,10.621013641357422,13.49757194519043,8.623605728149414,8.995941162109375,8.613910675048828,11.963301658630371,8.249007225036621,8.380504608154297,7.231003284454346,6.54767370223999,8.28923511505127,7.0727925300598145,5.794137954711914,5.875426769256592,6.020482540130615,5.587825775146484,4.813045501708984,4.817132949829102,5.297047138214111,5.043284893035889,4.195181369781494,4.130662441253662,5.851822376251221,6.365230560302734,4.410276412963867,3.85752534866333,6.910419464111328,8.798969268798828,7.096561431884766,0.6709489822387695,0.7150042653083801,0.683211624622345,0.6655313968658447,0.6836671829223633,0.6057084202766418,0.5148468613624573,0.5285646319389343,0.5890522003173828,0.6125832200050354,0.6198666095733643,0.6120576858520508,0.21810217201709747,0.22830317914485931,0.22888924181461334,0.2318469136953354,0.23313835263252258,0.21943409740924835,0.1994698941707611,0.21063543856143951,0.22106187045574188,0.22768929600715637,0.21752192080020905,0.20499813556671143,26.344114889824578,13.478629484016853,17.300477091699037,16.618918295455735,17.039499229148575,22.54090433109111,46.04078245503251,7.823025751258859,5.0240512106781745,5.4888264188570215,4.188453629335533,3.3784330667744564,5.044071012266538,5.667751148094476,-0.009878518716781118,0.028514368337582613,-0.03915132064481905,0.06061973423450491,0.013821245967524471,0.003852814365767277,0.042868837004193174,0.044338375402113016,0.07355768958896379,0.12712219154925758,0.0346957431015477,0.02081587123268717,0.1601089984178543,0.08566872775554657,0.08893899356617647,0.06947356058801538,happy
-210.05641174316406,119.88488006591797,-16.352706909179688,26.510318756103516,9.641531944274902,-5.669868469238281,-15.086653709411621,-10.764912605285645,-28.322059631347656,-4.1067214012146,-1.4507975578308105,-14.281786918640137,5.389678955078125,-10.041839599609375,-6.6217122077941895,4.259369850158691,-17.10706901550293,-6.746194839477539,-0.4156268239021301,-4.420260429382324,-13.28518009185791,-0.7999681234359741,-7.882988929748535,-11.811389923095703,-2.040132999420166,-3.1610450744628906,-7.975552558898926,-1.9232609272003174,-8.133923530578613,-3.009153127670288,-3.615070104598999,-7.195551872253418,-3.565788507461548,-5.854592800140381,-6.171990394592285,-3.5394115447998047,-2.577651023864746,-4.318455696105957,-4.640026569366455,-2.0884249210357666,109.37210845947266,51.78929901123047,34.46598815917969,23.29117774963379,24.027616500854492,22.54842758178711,17.874086380004883,14.144598007202148,18.72142219543457,14.256890296936035,11.983222007751465,13.464558601379395,14.402233123779297,10.720585823059082,11.01563549041748,8.947587966918945,14.353328704833984,9.173147201538086,7.718371868133545,6.99730920791626,7.961515426635742,5.0529937744140625,7.945154666900635,8.404637336730957,5.337934494018555,7.247653484344482,6.745755195617676,4.975067138671875,6.685469627380371,4.298275947570801,5.802584648132324,7.035064697265625,4.637732028961182,5.5213727951049805,4.407644271850586,4.401493549346924,6.9246954917907715,6.851923942565918,9.4767484664917,8.411811828613281,0.659118115901947,0.6446657180786133,0.6678891181945801,0.6735761761665344,0.6423209309577942,0.6244520545005798,0.5916861891746521,0.630286693572998,0.6521023511886597,0.6295040845870972,0.6476714611053467,0.6539479494094849,0.20744620263576508,0.22469519078731537,0.18365147709846497,0.20567752420902252,0.2299080193042755,0.2420097440481186,0.23335866630077362,0.2454434484243393,0.25078651309013367,0.21314525604248047,0.21186192333698273,0.1989012360572815,26.27541758798388,12.371410578411462,16.72690189290322,16.938759068780687,17.241448238778187,22.33140073300472,45.07675614826785,7.821376193731121,4.941075613038922,4.99461793138,4.680836054692063,3.3504240763346824,5.556972139066384,6.312837571997413,-0.016076218447317756,-0.0025004668306690147,0.041720092582205597,0.021552914573500236,0.002490890960000129,0.01305763883981856,0.038859905329572855,0.07011901467898884,0.13815260044180497,0.06750472704442512,0.03579911243327424,0.029548165068585968,0.12994088232517242,0.08675869554281235,0.081171875,0.052948713235706275,happy
-163.3335723876953,123.65617370605469,-3.7889742851257324,25.258913040161133,-1.2184511423110962,-3.626664400100708,-13.429261207580566,-13.570693969726562,-29.630617141723633,-10.74642276763916,3.107944965362549,-15.098954200744629,3.763730049133301,-10.722977638244629,-3.359337091445923,1.162459135055542,-15.814309120178223,-4.872460842132568,-2.9414241313934326,-7.568701267242432,-11.5408296585083,-4.544504642486572,-6.002129554748535,-9.057635307312012,-5.939473628997803,-0.5049852132797241,-11.938979148864746,1.2796956300735474,-7.079373836517334,-1.5785473585128784,-5.244613170623779,-4.949622631072998,-5.443890571594238,-7.0709991455078125,-7.3296308517456055,-4.453969478607178,-4.3039140701293945,-2.967689275741577,-7.441427707672119,-4.405774116516113,64.01268768310547,64.93108367919922,30.391822814941406,22.98944854736328,24.756078720092773,24.44993782043457,15.467211723327637,16.65679359436035,12.966662406921387,12.8980131149292,15.182497024536133,10.058499336242676,14.318343162536621,8.167805671691895,11.467796325683594,7.969540119171143,8.607134819030762,9.697216987609863,8.167024612426758,7.364500522613525,5.596383571624756,4.736219882965088,7.787454128265381,6.0271382331848145,5.1895880699157715,5.153149127960205,6.761441707611084,4.533799648284912,5.274402618408203,5.879186153411865,3.0432093143463135,3.6059916019439697,4.969045162200928,5.443676471710205,4.838136672973633,4.579485893249512,4.198462963104248,4.494502067565918,4.704026222229004,4.193309783935547,0.6091987490653992,0.596392035484314,0.7090553045272827,0.6577234864234924,0.5553121566772461,0.5409977436065674,0.5509732365608215,0.5547141432762146,0.5533340573310852,0.578704297542572,0.6268385052680969,0.6606900095939636,0.24351118505001068,0.21812206506729126,0.23387199640274048,0.20584940910339355,0.19839432835578918,0.20746417343616486,0.22070251405239105,0.2486732453107834,0.2494453638792038,0.23511897027492523,0.24631640315055847,0.2558736801147461,25.664798136315923,13.632387084415305,17.651951438802477,17.47060421491104,18.055073041463853,21.84884453717953,45.91904792946274,7.193089305975776,5.560298604777162,5.117901796831075,4.472316780046124,3.75675798672204,4.717755246705315,5.790612633116885,-0.03474363713056194,0.06848474137649942,0.01350198791070419,-0.12118263021389519,0.012370260748834681,-0.014864775152362557,0.12202267120744414,0.06589953450224115,0.16034196776421875,0.15240606931852654,0.04885558335349272,0.045096041392831125,0.1698622852563858,0.09093756228685379,0.09909923041044776,0.1144906109080099,happy
-147.35768127441406,105.44180297851562,-7.240856647491455,29.568923950195312,-0.3082698583602905,-3.356001138687134,-9.583333015441895,-14.097434043884277,-28.658706665039062,-10.581270217895508,-1.0166332721710205,-11.39179801940918,3.513242244720459,-11.14492130279541,-3.6340737342834473,-0.21552729606628418,-17.001569747924805,-5.1551032066345215,-3.9286599159240723,-6.4578680992126465,-11.715080261230469,-3.3567392826080322,-5.869729995727539,-9.001506805419922,-6.499081611633301,-0.029176726937294006,-13.416662216186523,0.03309975191950798,-8.756916046142578,-1.8303707838058472,-6.52887487411499,-4.377236366271973,-5.7955546379089355,-6.261885166168213,-7.531333923339844,-3.746324300765991,-4.855630874633789,-5.145196437835693,-9.161333084106445,-3.818012237548828,66.1401138305664,72.11945343017578,28.476333618164062,26.714420318603516,26.65342140197754,25.06694793701172,15.092994689941406,15.030770301818848,16.257646560668945,12.481282234191895,16.094959259033203,13.14819622039795,12.5800142288208,9.36513614654541,9.83862590789795,7.158468723297119,10.189053535461426,7.677016735076904,7.206206321716309,6.989773273468018,7.042078971862793,6.353589057922363,6.774963855743408,7.551705360412598,4.459866523742676,4.856801986694336,5.966357231140137,4.466637134552002,5.491684913635254,5.660787582397461,4.676077842712402,4.858179092407227,4.885684490203857,5.50564432144165,5.271434307098389,3.971309185028076,4.5279998779296875,5.402997016906738,4.125395774841309,4.609308242797852,0.6217296123504639,0.6484692692756653,0.6750137805938721,0.61441969871521,0.5246930718421936,0.5387129187583923,0.543891429901123,0.5391358733177185,0.5681389570236206,0.5871723890304565,0.6306132674217224,0.6493726372718811,0.2117479145526886,0.23876625299453735,0.22868716716766357,0.23323747515678406,0.2031313180923462,0.22124774754047394,0.22274887561798096,0.2438851296901703,0.2378961443901062,0.23524880409240723,0.2518356442451477,0.2575218379497528,27.5343860416876,12.29122821346478,17.39748147483016,16.996423968745102,18.230916734362797,21.960642687461178,45.916089587641466,6.28723544086019,5.316984637977478,5.159166105568119,4.258688162040286,3.4658873287465695,4.762904479774579,5.40889266082878,-0.04362913958628126,0.009279448225874908,-0.0437690828164872,-0.05253042263136125,0.023030184188495836,-0.022303692003191888,0.09873601369699397,0.07111571274780289,0.18518588268562677,0.128782575061251,0.05681990513144678,0.0381258976586579,0.17737829685211182,0.084736168384552,0.1053228997564935,0.11408853293009609,happy
-192.63418579101562,97.41923522949219,-16.18281364440918,7.996878623962402,-6.4953837394714355,-5.546961307525635,-27.737234115600586,-18.194278717041016,-22.510345458984375,-19.259077072143555,-2.704911708831787,-15.322651863098145,-4.210726261138916,-9.174983978271484,-14.1903076171875,-1.9256700277328491,-17.227684020996094,-6.965900421142578,-6.563492298126221,-11.306575775146484,-11.279670715332031,-6.0424957275390625,-9.3691987991333,-10.317554473876953,-7.336678504943848,-3.54436993598938,-4.575920581817627,5.473979949951172,1.8542875051498413,1.8034409284591675,-4.903735637664795,-2.5732903480529785,-2.795386552810669,3.670182228088379,3.1758224964141846,11.105740547180176,4.991239547729492,1.8460290431976318,-2.231252431869507,-1.176416277885437,67.30017852783203,52.10523223876953,29.718414306640625,25.25999641418457,31.56195068359375,20.725418090820312,20.6198787689209,12.856863021850586,12.07486629486084,12.025440216064453,13.241172790527344,11.802746772766113,12.028898239135742,6.755098819732666,11.738547325134277,8.666467666625977,11.384123802185059,8.627829551696777,8.610692024230957,7.377162456512451,7.337523460388184,7.26301383972168,6.766129493713379,8.058364868164062,7.081252574920654,10.410542488098145,12.286930084228516,12.347209930419922,13.17342472076416,13.07551383972168,10.693400382995605,10.827984809875488,7.9843058586120605,11.082284927368164,10.80378532409668,16.769956588745117,12.664922714233398,8.582627296447754,6.387804985046387,6.0857462882995605,0.5394344925880432,0.5498535633087158,0.6065014004707336,0.5551524758338928,0.5698747038841248,0.589613676071167,0.6130912899971008,0.627647876739502,0.5451552867889404,0.5256086587905884,0.6112599968910217,0.5972345471382141,0.2545802891254425,0.2173369973897934,0.27959734201431274,0.25853487849235535,0.28507062792778015,0.26812970638275146,0.2401331663131714,0.2643907070159912,0.24796169996261597,0.2366887629032135,0.26756614446640015,0.2652675211429596,25.647680964731343,14.67059674813029,17.618923776798148,18.18643179004923,18.72095545984786,19.624825484511167,45.38153505106094,7.056629829031898,5.41493250618041,5.593039695744939,5.511635839196076,3.6376729207415854,3.4183304894448896,5.324214740921185,0.00020182234873555955,0.0580032635658794,0.07589966937746448,-0.05513406661658099,0.008249868930903341,-0.010936531812360711,0.0758719006131072,0.09805576074344292,0.10241687456436226,0.11943087892001827,0.03254130388274016,0.0521348823514224,0.1106322854757309,0.06524883210659027,0.09794386772260275,0.07061497375227264,happy
-233.23092651367188,99.45181274414062,-23.670522689819336,10.026293754577637,1.8257945775985718,-6.198205471038818,-21.613290786743164,-13.377236366271973,-28.425561904907227,-17.193138122558594,3.2739081382751465,-16.201818466186523,-2.996915578842163,-4.818385601043701,-14.050743103027344,-0.6706293821334839,-14.785493850708008,-11.309733390808105,-5.3636980056762695,-9.748736381530762,-12.143282890319824,-7.818755626678467,-6.909503936767578,-9.489352226257324,-5.1613311767578125,0.8351960182189941,-9.309236526489258,0.4536912739276886,-2.549156427383423,-5.373699188232422,-2.551914691925049,2.6610183715820312,1.2991069555282593,2.897557497024536,-0.4348241984844208,7.615238189697266,7.27294397354126,9.740133285522461,3.3812406063079834,0.17768409848213196,97.59591674804688,45.857696533203125,28.674964904785156,20.149272918701172,29.2619686126709,17.28307342529297,18.34255027770996,14.656574249267578,17.87081527709961,18.595937728881836,13.038468360900879,14.135896682739258,11.749250411987305,9.606030464172363,14.77772331237793,10.670974731445312,11.051972389221191,11.110136032104492,7.7291998863220215,10.889545440673828,8.143865585327148,6.566967010498047,7.859494209289551,7.255317687988281,8.653778076171875,11.7489652633667,13.248902320861816,10.77363109588623,7.294379711151123,10.009655952453613,9.895502090454102,12.074416160583496,13.695372581481934,11.484443664550781,11.559362411499023,12.957183837890625,14.637383460998535,15.087112426757812,10.489686012268066,7.18426513671875,0.5288497805595398,0.6228464841842651,0.5856143236160278,0.5770780444145203,0.6334558129310608,0.6267535090446472,0.6130015850067139,0.6488250494003296,0.6507593989372253,0.55403071641922,0.5334029197692871,0.48301294445991516,0.22481508553028107,0.2417290061712265,0.2258164882659912,0.23206162452697754,0.2365337461233139,0.26792582869529724,0.2565608620643616,0.24002167582511902,0.2472866326570511,0.25584056973457336,0.2491200715303421,0.23290599882602692,24.806698918294927,14.531387308775797,17.13480415412958,18.02710802700765,18.489754518601732,21.090623247726313,45.14415303559156,8.558527836669882,6.5549458153845475,6.459051006183092,5.047979013926395,3.7885454796587013,5.561453492145039,5.993054413536193,-0.037549659171194814,-0.012199609618458996,-0.07113887450692348,0.01586796742587936,0.016175321139959727,0.008845654232887471,0.0544534331186005,0.10973869908658836,0.10282352704012032,0.1379067805379527,0.045445867529844086,0.03311883969005619,0.09541936218738556,0.07453757524490356,0.09192346643518519,0.07170128616919982,happy
